subject,list,item,input,output,study,recall,repeat,intrusion,first_input,list length
7,50,13,14,,True,False,0,False,14,30.0
7,50,14,15,,True,False,0,False,15,30.0
7,50,15,16,,True,False,0,False,16,30.0
7,50,16,17,,True,False,0,False,17,30.0
7,50,17,18,,True,False,0,False,18,30.0
7,50,18,19,,True,False,0,False,19,30.0
7,50,19,20,,True,False,0,False,20,30.0
7,50,20,21,,True,False,0,False,21,30.0
7,50,21,22,,True,False,0,False,22,30.0
7,50,22,23,,True,False,0,False,23,30.0
7,50,23,24,,True,False,0,False,24,30.0
7,50,24,25,1.0,True,True,0,False,25,30.0
7,50,25,26,,True,False,0,False,26,30.0
7,50,26,27,,True,False,0,False,27,30.0
7,50,27,28,,True,False,0,False,28,30.0
7,50,28,29,,True,False,0,False,29,30.0
7,50,29,30,,True,False,0,False,30,30.0
7,51,0,1,,True,False,0,False,1,30.0
7,51,1,2,,True,False,0,False,2,30.0
7,51,2,3,,True,False,0,False,3,30.0
7,51,3,4,,True,False,0,False,4,30.0
7,51,4,5,,True,False,0,False,5,30.0
7,51,5,6,,True,False,0,False,6,30.0
7,51,6,7,5.0,True,True,0,False,7,30.0
7,51,7,8,6.0,True,True,0,False,8,30.0
7,51,8,9,,True,False,0,False,9,30.0
7,51,9,10,7.0,True,True,0,False,10,30.0
7,51,10,11,,True,False,0,False,11,30.0
7,51,11,12,,True,False,0,False,12,30.0
7,51,12,13,,True,False,0,False,13,30.0
7,51,13,14,,True,False,0,False,14,30.0
7,51,14,15,,True,False,0,False,15,30.0
7,51,15,16,,True,False,0,False,16,30.0
7,51,16,17,,True,False,0,False,17,30.0
7,51,17,18,,True,False,0,False,18,30.0
7,51,18,19,,True,False,0,False,19,30.0
7,51,19,20,,True,False,0,False,20,30.0
7,51,20,21,,True,False,0,False,21,30.0
7,51,21,22,,True,False,0,False,22,30.0
7,51,22,23,3.0,True,True,0,False,23,30.0
7,51,23,24,,True,False,0,False,24,30.0
7,51,24,25,4.0,True,True,0,False,25,30.0
7,51,25,26,,True,False,0,False,26,30.0
7,51,26,27,,True,False,0,False,27,30.0
7,51,27,28,,True,False,0,False,28,30.0
7,51,28,29,1.0,True,True,0,False,29,30.0
7,51,29,30,2.0,True,True,0,False,30,30.0
7,52,0,1,,True,False,0,False,1,30.0
7,52,1,2,,True,False,0,False,2,30.0
7,52,2,3,,True,False,0,False,3,30.0
7,52,3,4,,True,False,0,False,4,30.0
7,52,4,5,,True,False,0,False,5,30.0
7,52,5,6,,True,False,0,False,6,30.0
7,52,6,7,,True,False,0,False,7,30.0
7,52,7,8,,True,False,0,False,8,30.0
7,52,8,9,,True,False,0,False,9,30.0
7,52,9,10,,True,False,0,False,10,30.0
7,52,10,11,,True,False,0,False,11,30.0
7,52,11,12,,True,False,0,False,12,30.0
7,52,12,13,,True,False,0,False,13,30.0
7,52,13,14,,True,False,0,False,14,30.0
7,52,14,15,,True,False,0,False,15,30.0
7,52,15,16,5.0,True,True,0,False,16,30.0
7,52,16,17,,True,False,0,False,17,30.0
7,52,17,18,,True,False,0,False,18,30.0
7,52,18,19,6.0,True,True,0,False,19,30.0
7,52,19,20,,True,False,0,False,20,30.0
7,52,20,21,7.0,True,True,0,False,21,30.0
7,52,21,22,8.0,True,True,0,False,22,30.0
7,52,22,23,9.0,True,True,0,False,23,30.0
7,52,23,24,,True,False,0,False,24,30.0
7,52,24,25,2.0,True,True,0,False,25,30.0
7,52,25,26,10.0,True,True,0,False,26,30.0
7,52,26,27,3.0,True,True,0,False,27,30.0
7,52,27,28,,True,False,0,False,28,30.0
7,52,28,29,4.0,True,True,0,False,29,30.0
7,52,29,30,1.0,True,True,0,False,30,30.0
7,53,0,1,3.0,True,True,0,False,1,30.0
7,53,1,2,,True,False,0,False,2,30.0
7,53,2,3,,True,False,0,False,3,30.0
7,53,3,4,,True,False,0,False,4,30.0
7,53,4,5,,True,False,0,False,5,30.0
7,53,5,6,,True,False,0,False,6,30.0
7,53,6,7,4.0,True,True,0,False,7,30.0
7,53,7,8,,True,False,0,False,8,30.0
7,53,8,9,,True,False,0,False,9,30.0
7,53,9,10,,True,False,0,False,10,30.0
7,53,10,11,,True,False,0,False,11,30.0
7,53,11,12,,True,False,0,False,12,30.0
7,53,12,13,,True,False,0,False,13,30.0
7,53,13,14,,True,False,0,False,14,30.0
7,53,14,15,,True,False,0,False,15,30.0
7,53,15,16,,True,False,0,False,16,30.0
7,53,16,17,,True,False,0,False,17,30.0
7,53,17,18,,True,False,0,False,18,30.0
7,53,18,19,,True,False,0,False,19,30.0
7,53,19,20,,True,False,0,False,20,30.0
7,53,20,21,,True,False,0,False,21,30.0
7,53,21,22,,True,False,0,False,22,30.0
7,53,22,23,,True,False,0,False,23,30.0
7,53,23,24,,True,False,0,False,24,30.0
7,53,24,25,,True,False,0,False,25,30.0
7,53,25,26,,True,False,0,False,26,30.0
7,53,26,27,,True,False,0,False,27,30.0
7,53,27,28,,True,False,0,False,28,30.0
7,53,28,29,2.0,True,True,0,False,29,30.0
7,53,29,30,1.0,True,True,0,False,30,30.0
7,54,0,1,,True,False,0,False,1,30.0
7,54,1,2,,True,False,0,False,2,30.0
7,54,2,3,,True,False,0,False,3,30.0
7,54,3,4,,True,False,0,False,4,30.0
7,54,4,5,,True,False,0,False,5,30.0
7,54,5,6,,True,False,0,False,6,30.0
7,54,6,7,,True,False,0,False,7,30.0
7,54,7,8,,True,False,0,False,8,30.0
7,54,8,9,,True,False,0,False,9,30.0
7,54,9,10,,True,False,0,False,10,30.0
7,54,10,11,,True,False,0,False,11,30.0
7,54,11,12,,True,False,0,False,12,30.0
7,54,12,13,6.0,True,True,0,False,13,30.0
7,54,13,14,8.0,True,True,0,False,14,30.0
7,54,14,15,3.0,True,True,0,False,15,30.0
7,54,15,16,9.0,True,True,0,False,16,30.0
7,54,16,17,2.0,True,True,0,False,17,30.0
7,54,17,18,10.0,True,True,0,False,18,30.0
7,54,18,19,11.0,True,True,0,False,19,30.0
7,54,19,20,,True,False,0,False,20,30.0
7,54,20,21,,True,False,0,False,21,30.0
7,54,21,22,5.0,True,True,0,False,22,30.0
7,54,22,23,,True,False,0,False,23,30.0
7,54,23,24,,True,False,0,False,24,30.0
7,54,24,25,7.0,True,True,0,False,25,30.0
7,54,25,26,,True,False,0,False,26,30.0
7,54,26,27,,True,False,0,False,27,30.0
7,54,27,28,4.0,True,True,0,False,28,30.0
7,54,28,29,,True,False,0,False,29,30.0
7,54,29,30,1.0,True,True,0,False,30,30.0
7,55,0,1,,True,False,0,False,1,30.0
7,55,1,2,,True,False,0,False,2,30.0
7,55,2,3,,True,False,0,False,3,30.0
7,55,3,4,,True,False,0,False,4,30.0
7,55,4,5,8.0,True,True,0,False,5,30.0
7,55,5,6,,True,False,0,False,6,30.0
7,55,6,7,,True,False,0,False,7,30.0
7,55,7,8,9.0,True,True,0,False,8,30.0
7,55,8,9,,True,False,0,False,9,30.0
7,55,9,10,,True,False,0,False,10,30.0
7,55,10,11,,True,False,0,False,11,30.0
7,55,11,12,,True,False,0,False,12,30.0
7,55,12,13,7.0,True,True,0,False,13,30.0
7,55,13,14,,True,False,0,False,14,30.0
7,55,14,15,,True,False,0,False,15,30.0
7,55,15,16,5.0,True,True,0,False,16,30.0
7,55,16,17,,True,False,0,False,17,30.0
7,55,17,18,4.0,True,True,0,False,18,30.0
7,55,18,19,,True,False,0,False,19,30.0
7,55,19,20,,True,False,0,False,20,30.0
7,55,20,21,,True,False,0,False,21,30.0
7,55,21,22,,True,False,0,False,22,30.0
7,55,22,23,,True,False,0,False,23,30.0
7,55,23,24,6.0,True,True,0,False,24,30.0
7,55,24,25,,True,False,0,False,25,30.0
7,55,25,26,,True,False,0,False,26,30.0
7,55,26,27,,True,False,0,False,27,30.0
7,55,27,28,3.0,True,True,0,False,28,30.0
7,55,28,29,1.0,True,True,0,False,29,30.0
7,55,29,30,2.0,True,True,0,False,30,30.0
7,56,0,1,,True,False,0,False,1,30.0
7,56,1,2,,True,False,0,False,2,30.0
7,56,2,3,,True,False,0,False,3,30.0
7,56,3,4,,True,False,0,False,4,30.0
7,56,4,5,,True,False,0,False,5,30.0
7,56,5,6,,True,False,0,False,6,30.0
7,56,6,7,,True,False,0,False,7,30.0
7,56,7,8,,True,False,0,False,8,30.0
7,56,8,9,,True,False,0,False,9,30.0
7,56,9,10,,True,False,0,False,10,30.0
7,56,10,11,,True,False,0,False,11,30.0
7,56,11,12,,True,False,0,False,12,30.0
7,56,12,13,,True,False,0,False,13,30.0
7,56,13,14,,True,False,0,False,14,30.0
7,56,14,15,,True,False,0,False,15,30.0
7,56,15,16,,True,False,0,False,16,30.0
7,56,16,17,,True,False,0,False,17,30.0
7,56,17,18,,True,False,0,False,18,30.0
7,56,18,19,,True,False,0,False,19,30.0
7,56,19,20,,True,False,0,False,20,30.0
7,56,20,21,,True,False,0,False,21,30.0
7,56,21,22,,True,False,0,False,22,30.0
7,56,22,23,,True,False,0,False,23,30.0
7,56,23,24,,True,False,0,False,24,30.0
7,56,24,25,,True,False,0,False,25,30.0
7,56,25,26,,True,False,0,False,26,30.0
7,56,26,27,,True,False,0,False,27,30.0
7,56,27,28,,True,False,0,False,28,30.0
7,56,28,29,,True,False,0,False,29,30.0
7,56,29,30,1.0,True,True,0,False,30,30.0
7,57,0,1,1.0,True,True,0,False,1,30.0
7,57,1,2,6.0,True,True,0,False,2,30.0
7,57,2,3,,True,False,0,False,3,30.0
7,57,3,4,8.0,True,True,0,False,4,30.0
7,57,4,5,,True,False,0,False,5,30.0
7,57,5,6,9.0,True,True,0,False,6,30.0
7,57,6,7,10.0,True,True,0,False,7,30.0
7,57,7,8,,True,False,0,False,8,30.0
7,57,8,9,11.0,True,True,0,False,9,30.0
7,57,9,10,,True,False,0,False,10,30.0
7,57,10,11,,True,False,0,False,11,30.0
7,57,11,12,,True,False,0,False,12,30.0
7,57,12,13,7.0,True,True,0,False,13,30.0
7,57,13,14,,True,False,0,False,14,30.0
7,57,14,15,4.0,True,True,0,False,15,30.0
7,57,15,16,,True,False,0,False,16,30.0
7,57,16,17,,True,False,0,False,17,30.0
7,57,17,18,,True,False,0,False,18,30.0
7,57,18,19,,True,False,0,False,19,30.0
7,57,19,20,,True,False,0,False,20,30.0
7,57,20,21,,True,False,0,False,21,30.0
7,57,21,22,,True,False,0,False,22,30.0
7,57,22,23,,True,False,0,False,23,30.0
7,57,23,24,5.0,True,True,0,False,24,30.0
7,57,24,25,,True,False,0,False,25,30.0
7,57,25,26,,True,False,0,False,26,30.0
7,57,26,27,,True,False,0,False,27,30.0
7,57,27,28,,True,False,0,False,28,30.0
7,57,28,29,3.0,True,True,0,False,29,30.0
7,57,29,30,2.0,True,True,0,False,30,30.0
7,58,0,1,,True,False,0,False,1,30.0
7,58,1,2,,True,False,0,False,2,30.0
7,58,2,3,,True,False,0,False,3,30.0
7,58,3,4,,True,False,0,False,4,30.0
7,58,4,5,,True,False,0,False,5,30.0
7,58,5,6,,True,False,0,False,6,30.0
7,58,6,7,,True,False,0,False,7,30.0
7,58,7,8,,True,False,0,False,8,30.0
7,58,8,9,,True,False,0,False,9,30.0
7,58,9,10,,True,False,0,False,10,30.0
7,58,10,11,,True,False,0,False,11,30.0
7,58,11,12,,True,False,0,False,12,30.0
7,58,12,13,,True,False,0,False,13,30.0
7,58,13,14,,True,False,0,False,14,30.0
7,58,14,15,,True,False,0,False,15,30.0
7,58,15,16,,True,False,0,False,16,30.0
7,58,16,17,,True,False,0,False,17,30.0
7,58,17,18,,True,False,0,False,18,30.0
7,58,18,19,,True,False,0,False,19,30.0
7,58,19,20,,True,False,0,False,20,30.0
7,58,20,21,,True,False,0,False,21,30.0
7,58,21,22,,True,False,0,False,22,30.0
7,58,22,23,,True,False,0,False,23,30.0
7,58,23,24,,True,False,0,False,24,30.0
7,58,24,25,,True,False,0,False,25,30.0
7,58,25,26,,True,False,0,False,26,30.0
7,58,26,27,3.0,True,True,0,False,27,30.0
7,58,27,28,,True,False,0,False,28,30.0
7,58,28,29,2.0,True,True,0,False,29,30.0
7,58,29,30,1.0,True,True,0,False,30,30.0
7,59,0,1,,True,False,0,False,1,30.0
7,59,1,2,,True,False,0,False,2,30.0
7,59,2,3,,True,False,0,False,3,30.0
7,59,3,4,,True,False,0,False,4,30.0
7,59,4,5,,True,False,0,False,5,30.0
7,59,5,6,,True,False,0,False,6,30.0
7,59,6,7,,True,False,0,False,7,30.0
7,59,7,8,,True,False,0,False,8,30.0
7,59,8,9,,True,False,0,False,9,30.0
7,59,9,10,,True,False,0,False,10,30.0
7,59,10,11,,True,False,0,False,11,30.0
7,59,11,12,,True,False,0,False,12,30.0
7,59,12,13,,True,False,0,False,13,30.0
7,59,13,14,,True,False,0,False,14,30.0
7,59,14,15,,True,False,0,False,15,30.0
7,59,15,16,,True,False,0,False,16,30.0
7,59,16,17,,True,False,0,False,17,30.0
7,59,17,18,,True,False,0,False,18,30.0
7,59,18,19,,True,False,0,False,19,30.0
7,59,19,20,,True,False,0,False,20,30.0
7,59,20,21,,True,False,0,False,21,30.0
7,59,21,22,,True,False,0,False,22,30.0
7,59,22,23,,True,False,0,False,23,30.0
7,59,23,24,,True,False,0,False,24,30.0
7,59,24,25,,True,False,0,False,25,30.0
7,59,25,26,,True,False,0,False,26,30.0
7,59,26,27,,True,False,0,False,27,30.0
7,59,27,28,,True,False,0,False,28,30.0
7,59,28,29,1.0,True,True,0,False,29,30.0
7,59,29,30,2.0,True,True,0,False,30,30.0
7,60,0,1,,True,False,0,False,1,30.0
7,60,1,2,,True,False,0,False,2,30.0
7,60,2,3,,True,False,0,False,3,30.0
7,60,3,4,,True,False,0,False,4,30.0
7,60,4,5,,True,False,0,False,5,30.0
7,60,5,6,,True,False,0,False,6,30.0
7,60,6,7,,True,False,0,False,7,30.0
7,60,7,8,5.0,True,True,0,False,8,30.0
7,60,8,9,,True,False,0,False,9,30.0
7,60,9,10,,True,False,0,False,10,30.0
7,60,10,11,,True,False,0,False,11,30.0
7,60,11,12,,True,False,0,False,12,30.0
7,60,12,13,4.0,True,True,0,False,13,30.0
7,60,13,14,,True,False,0,False,14,30.0
7,60,14,15,,True,False,0,False,15,30.0
7,60,15,16,,True,False,0,False,16,30.0
7,60,16,17,,True,False,0,False,17,30.0
7,60,17,18,,True,False,0,False,18,30.0
7,60,18,19,,True,False,0,False,19,30.0
7,60,19,20,,True,False,0,False,20,30.0
7,60,20,21,,True,False,0,False,21,30.0
7,60,21,22,,True,False,0,False,22,30.0
7,60,22,23,,True,False,0,False,23,30.0
7,60,23,24,6.0,True,True,0,False,24,30.0
7,60,24,25,,True,False,0,False,25,30.0
7,60,25,26,,True,False,0,False,26,30.0
7,60,26,27,2.0,True,True,0,False,27,30.0
7,60,27,28,,True,False,0,False,28,30.0
7,60,28,29,3.0,True,True,0,False,29,30.0
7,60,29,30,1.0,True,True,0,False,30,30.0
7,61,0,1,4.0,True,True,0,False,1,30.0
7,61,1,2,9.0,True,True,0,False,2,30.0
7,61,2,3,8.0,True,True,0,False,3,30.0
7,61,3,4,,True,False,0,False,4,30.0
7,61,4,5,,True,False,0,False,5,30.0
7,61,5,6,,True,False,0,False,6,30.0
7,61,6,7,5.0,True,True,0,False,7,30.0
7,61,7,8,,True,False,0,False,8,30.0
7,61,8,9,,True,False,0,False,9,30.0
7,61,9,10,7.0,True,True,0,False,10,30.0
7,61,10,11,,True,False,0,False,11,30.0
7,61,11,12,3.0,True,True,0,False,12,30.0
7,61,12,13,,True,False,0,False,13,30.0
7,61,13,14,,True,False,0,False,14,30.0
7,61,14,15,,True,False,0,False,15,30.0
7,61,15,16,,True,False,0,False,16,30.0
7,61,16,17,,True,False,0,False,17,30.0
7,61,17,18,,True,False,0,False,18,30.0
7,61,18,19,,True,False,0,False,19,30.0
7,61,19,20,,True,False,0,False,20,30.0
7,61,20,21,,True,False,0,False,21,30.0
7,61,21,22,,True,False,0,False,22,30.0
7,61,22,23,,True,False,0,False,23,30.0
7,61,23,24,,True,False,0,False,24,30.0
7,61,24,25,2.0,True,True,0,False,25,30.0
7,61,25,26,,True,False,0,False,26,30.0
7,61,26,27,,True,False,0,False,27,30.0
7,61,27,28,,True,False,0,False,28,30.0
7,61,28,29,6.0,True,True,0,False,29,30.0
7,61,29,30,1.0,True,True,0,False,30,30.0
7,62,0,1,,True,False,0,False,1,30.0
7,62,1,2,,True,False,0,False,2,30.0
7,62,2,3,,True,False,0,False,3,30.0
7,62,3,4,,True,False,0,False,4,30.0
7,62,4,5,,True,False,0,False,5,30.0
7,62,5,6,8.0,True,True,0,False,6,30.0
7,62,6,7,9.0,True,True,0,False,7,30.0
7,62,7,8,,True,False,0,False,8,30.0
7,62,8,9,,True,False,0,False,9,30.0
7,62,9,10,,True,False,0,False,10,30.0
7,62,10,11,,True,False,0,False,11,30.0
7,62,11,12,,True,False,0,False,12,30.0
7,62,12,13,,True,False,0,False,13,30.0
7,62,13,14,,True,False,0,False,14,30.0
7,62,14,15,,True,False,0,False,15,30.0
7,62,15,16,,True,False,0,False,16,30.0
7,62,16,17,,True,False,0,False,17,30.0
7,62,17,18,,True,False,0,False,18,30.0
7,62,18,19,,True,False,0,False,19,30.0
7,62,19,20,,True,False,0,False,20,30.0
7,62,20,21,,True,False,0,False,21,30.0
7,62,21,22,,True,False,0,False,22,30.0
7,62,22,23,,True,False,0,False,23,30.0
7,62,23,24,4.0,True,True,0,False,24,30.0
7,62,24,25,2.0,True,True,0,False,25,30.0
7,62,25,26,5.0,True,True,0,False,26,30.0
7,62,26,27,6.0,True,True,0,False,27,30.0
7,62,27,28,7.0,True,True,0,False,28,30.0
7,62,28,29,1.0,True,True,0,False,29,30.0
7,62,29,30,3.0,True,True,0,False,30,30.0
7,63,0,1,4.0,True,True,0,False,1,30.0
7,63,1,2,,True,False,0,False,2,30.0
7,63,2,3,5.0,True,True,0,False,3,30.0
7,63,3,4,,True,False,0,False,4,30.0
7,63,4,5,,True,False,0,False,5,30.0
7,63,5,6,,True,False,0,False,6,30.0
7,63,6,7,,True,False,0,False,7,30.0
7,63,7,8,,True,False,0,False,8,30.0
7,63,8,9,,True,False,0,False,9,30.0
7,63,9,10,,True,False,0,False,10,30.0
7,63,10,11,,True,False,0,False,11,30.0
7,63,11,12,8.0,True,True,0,False,12,30.0
7,63,12,13,7.0,True,True,0,False,13,30.0
7,63,13,14,,True,False,0,False,14,30.0
7,63,14,15,9.0,True,True,0,False,15,30.0
7,63,15,16,10.0,True,True,0,False,16,30.0
7,63,16,17,11.0,True,True,0,False,17,30.0
7,63,17,18,,True,False,0,False,18,30.0
7,63,18,19,,True,False,0,False,19,30.0
7,63,19,20,,True,False,0,False,20,30.0
7,63,20,21,,True,False,0,False,21,30.0
7,63,21,22,,True,False,0,False,22,30.0
7,63,22,23,,True,False,0,False,23,30.0
7,63,23,24,,True,False,0,False,24,30.0
7,63,24,25,,True,False,0,False,25,30.0
7,63,25,26,2.0,True,True,0,False,26,30.0
7,63,26,27,3.0,True,True,0,False,27,30.0
7,63,27,28,,True,False,0,False,28,30.0
7,63,28,29,6.0,True,True,0,False,29,30.0
7,63,29,30,1.0,True,True,0,False,30,30.0
7,64,0,1,,True,False,0,False,1,30.0
7,64,1,2,,True,False,0,False,2,30.0
7,64,2,3,,True,False,0,False,3,30.0
7,64,3,4,,True,False,0,False,4,30.0
7,64,4,5,,True,False,0,False,5,30.0
7,64,5,6,,True,False,0,False,6,30.0
7,64,6,7,,True,False,0,False,7,30.0
7,64,7,8,,True,False,0,False,8,30.0
7,64,8,9,,True,False,0,False,9,30.0
7,64,9,10,,True,False,0,False,10,30.0
7,64,10,11,,True,False,0,False,11,30.0
7,64,11,12,,True,False,0,False,12,30.0
7,64,12,13,5.0,True,True,0,False,13,30.0
7,64,13,14,4.0,True,True,0,False,14,30.0
7,64,14,15,,True,False,0,False,15,30.0
7,64,15,16,,True,False,0,False,16,30.0
7,64,16,17,7.0,True,True,0,False,17,30.0
7,64,17,18,,True,False,0,False,18,30.0
7,64,18,19,,True,False,0,False,19,30.0
7,64,19,20,,True,False,0,False,20,30.0
7,64,20,21,,True,False,0,False,21,30.0
7,64,21,22,8.0,True,True,0,False,22,30.0
7,64,22,23,,True,False,0,False,23,30.0
7,64,23,24,,True,False,0,False,24,30.0
7,64,24,25,,True,False,0,False,25,30.0
7,64,25,26,6.0,True,True,0,False,26,30.0
7,64,26,27,,True,False,0,False,27,30.0
7,64,27,28,1.0,True,True,0,False,28,30.0
7,64,28,29,2.0,True,True,0,False,29,30.0
7,64,29,30,3.0,True,True,0,False,30,30.0
7,65,0,1,2.0,True,True,0,False,1,30.0
7,65,1,2,1.0,True,True,0,False,2,30.0
7,65,2,3,,True,False,0,False,3,30.0
7,65,3,4,4.0,True,True,0,False,4,30.0
7,65,4,5,,True,False,0,False,5,30.0
7,65,5,6,,True,False,0,False,6,30.0
7,65,6,7,,True,False,0,False,7,30.0
7,65,7,8,5.0,True,True,0,False,8,30.0
7,65,8,9,,True,False,0,False,9,30.0
7,65,9,10,9.0,True,True,0,False,10,30.0
7,65,10,11,6.0,True,True,0,False,11,30.0
7,65,11,12,,True,False,0,False,12,30.0
7,65,12,13,7.0,True,True,0,False,13,30.0
7,65,13,14,,True,False,0,False,14,30.0
7,65,14,15,,True,False,0,False,15,30.0
7,65,15,16,3.0,True,True,0,False,16,30.0
7,65,16,17,,True,False,0,False,17,30.0
7,65,17,18,,True,False,0,False,18,30.0
7,65,18,19,8.0,True,True,0,False,19,30.0
7,65,19,20,,True,False,0,False,20,30.0
7,65,20,21,,True,False,0,False,21,30.0
7,65,21,22,10.0,True,True,0,False,22,30.0
7,65,22,23,,True,False,0,False,23,30.0
7,65,23,24,,True,False,0,False,24,30.0
7,65,24,25,,True,False,0,False,25,30.0
7,65,25,26,,True,False,0,False,26,30.0
7,65,26,27,,True,False,0,False,27,30.0
7,65,27,28,,True,False,0,False,28,30.0
7,65,28,29,,True,False,0,False,29,30.0
7,65,29,30,,True,False,0,False,30,30.0
7,66,0,1,,True,False,0,False,1,30.0
7,66,1,2,,True,False,0,False,2,30.0
7,66,2,3,,True,False,0,False,3,30.0
7,66,3,4,,True,False,0,False,4,30.0
7,66,4,5,,True,False,0,False,5,30.0
7,66,5,6,,True,False,0,False,6,30.0
7,66,6,7,,True,False,0,False,7,30.0
7,66,7,8,,True,False,0,False,8,30.0
7,66,8,9,,True,False,0,False,9,30.0
7,66,9,10,,True,False,0,False,10,30.0
7,66,10,11,,True,False,0,False,11,30.0
7,66,11,12,4.0,True,True,0,False,12,30.0
7,66,12,13,,True,False,0,False,13,30.0
7,66,13,14,,True,False,0,False,14,30.0
7,66,14,15,,True,False,0,False,15,30.0
7,66,15,16,,True,False,0,False,16,30.0
7,66,16,17,,True,False,0,False,17,30.0
7,66,17,18,,True,False,0,False,18,30.0
7,66,18,19,,True,False,0,False,19,30.0
7,66,19,20,,True,False,0,False,20,30.0
7,66,20,21,,True,False,0,False,21,30.0
7,66,21,22,,True,False,0,False,22,30.0
7,66,22,23,,True,False,0,False,23,30.0
7,66,23,24,,True,False,0,False,24,30.0
7,66,24,25,,True,False,0,False,25,30.0
7,66,25,26,,True,False,0,False,26,30.0
7,66,26,27,,True,False,0,False,27,30.0
7,66,27,28,1.0,True,True,0,False,28,30.0
7,66,28,29,2.0,True,True,0,False,29,30.0
7,66,29,30,3.0,True,True,0,False,30,30.0
7,67,0,1,,True,False,0,False,1,30.0
7,67,1,2,,True,False,0,False,2,30.0
7,67,2,3,,True,False,0,False,3,30.0
7,67,3,4,,True,False,0,False,4,30.0
7,67,4,5,,True,False,0,False,5,30.0
7,67,5,6,,True,False,0,False,6,30.0
7,67,6,7,,True,False,0,False,7,30.0
7,67,7,8,,True,False,0,False,8,30.0
7,67,8,9,,True,False,0,False,9,30.0
7,67,9,10,,True,False,0,False,10,30.0
7,67,10,11,,True,False,0,False,11,30.0
7,67,11,12,,True,False,0,False,12,30.0
7,67,12,13,,True,False,0,False,13,30.0
7,67,13,14,,True,False,0,False,14,30.0
7,67,14,15,,True,False,0,False,15,30.0
7,67,15,16,,True,False,0,False,16,30.0
7,67,16,17,,True,False,0,False,17,30.0
7,67,17,18,,True,False,0,False,18,30.0
7,67,18,19,,True,False,0,False,19,30.0
7,67,19,20,,True,False,0,False,20,30.0
7,67,20,21,,True,False,0,False,21,30.0
7,67,21,22,,True,False,0,False,22,30.0
7,67,22,23,,True,False,0,False,23,30.0
7,67,23,24,,True,False,0,False,24,30.0
7,67,24,25,,True,False,0,False,25,30.0
7,67,25,26,,True,False,0,False,26,30.0
7,67,26,27,,True,False,0,False,27,30.0
7,67,27,28,,True,False,0,False,28,30.0
7,67,28,29,2.0,True,True,0,False,29,30.0
7,67,29,30,1.0,True,True,0,False,30,30.0
7,68,0,1,3.0,True,True,0,False,1,30.0
7,68,1,2,,True,False,0,False,2,30.0
7,68,2,3,,True,False,0,False,3,30.0
7,68,3,4,,True,False,0,False,4,30.0
7,68,4,5,6.0,True,True,0,False,5,30.0
7,68,5,6,,True,False,0,False,6,30.0
7,68,6,7,8.0,True,True,0,False,7,30.0
7,68,7,8,5.0,True,True,0,False,8,30.0
7,68,8,9,9.0,True,True,0,False,9,30.0
7,68,9,10,7.0,True,True,0,False,10,30.0
7,68,10,11,,True,False,0,False,11,30.0
7,68,11,12,,True,False,0,False,12,30.0
7,68,12,13,,True,False,0,False,13,30.0
7,68,13,14,,True,False,0,False,14,30.0
7,68,14,15,,True,False,0,False,15,30.0
7,68,15,16,,True,False,0,False,16,30.0
7,68,16,17,,True,False,0,False,17,30.0
7,68,17,18,,True,False,0,False,18,30.0
7,68,18,19,,True,False,0,False,19,30.0
7,68,19,20,,True,False,0,False,20,30.0
7,68,20,21,,True,False,0,False,21,30.0
7,68,21,22,,True,False,0,False,22,30.0
7,68,22,23,,True,False,0,False,23,30.0
7,68,23,24,,True,False,0,False,24,30.0
7,68,24,25,,True,False,0,False,25,30.0
7,68,25,26,,True,False,0,False,26,30.0
7,68,26,27,4.0,True,True,0,False,27,30.0
7,68,27,28,,True,False,0,False,28,30.0
7,68,28,29,2.0,True,True,0,False,29,30.0
7,68,29,30,1.0,True,True,0,False,30,30.0
7,69,0,1,,True,False,0,False,1,30.0
7,69,1,2,,True,False,0,False,2,30.0
7,69,2,3,,True,False,0,False,3,30.0
7,69,3,4,,True,False,0,False,4,30.0
7,69,4,5,,True,False,0,False,5,30.0
7,69,5,6,,True,False,0,False,6,30.0
7,69,6,7,,True,False,0,False,7,30.0
7,69,7,8,,True,False,0,False,8,30.0
7,69,8,9,,True,False,0,False,9,30.0
7,69,9,10,,True,False,0,False,10,30.0
7,69,10,11,,True,False,0,False,11,30.0
7,69,11,12,,True,False,0,False,12,30.0
7,69,12,13,,True,False,0,False,13,30.0
7,69,13,14,,True,False,0,False,14,30.0
7,69,14,15,,True,False,0,False,15,30.0
7,69,15,16,,True,False,0,False,16,30.0
7,69,16,17,,True,False,0,False,17,30.0
7,69,17,18,,True,False,0,False,18,30.0
7,69,18,19,,True,False,0,False,19,30.0
7,69,19,20,6.0,True,True,0,False,20,30.0
7,69,20,21,,True,False,0,False,21,30.0
7,69,21,22,,True,False,0,False,22,30.0
